tab,cell,row,col,value,field_type,formula
Land Valuation,C12,12,C,237.0,user_entry,
Land Valuation,D12,12,D,True,user_entry,
Land Valuation,E12,12,E,0.0,user_entry,
Land Valuation,F12,12,F,0x7,user_entry,
Land Valuation,G12,12,G,Auto,user_entry,
Land Valuation,J12,12,J,Location,user_entry,
Land Valuation,B13,13,B,7.0,user_entry,
Land Valuation,C13,13,C,238.0,user_entry,
Land Valuation,D13,13,D,True,user_entry,
Land Valuation,E13,13,E,0.0,user_entry,
Land Valuation,F13,13,F,0x7,user_entry,
Land Valuation,G13,13,G,Auto,user_entry,
Land Valuation,J13,13,J,Access/Exposure,user_entry,
Land Valuation,B14,14,B,8.0,user_entry,
Land Valuation,C14,14,C,239.0,user_entry,
Land Valuation,D14,14,D,True,user_entry,
Land Valuation,E14,14,E,0.0,user_entry,
Land Valuation,F14,14,F,0x7,user_entry,
Land Valuation,G14,14,G,Auto,user_entry,
Land Valuation,J14,14,J,Size,user_entry,
Land Valuation,B15,15,B,9.0,user_entry,
Land Valuation,C15,15,C,240.0,user_entry,
Land Valuation,D15,15,D,True,user_entry,
Land Valuation,E15,15,E,0.0,user_entry,
Land Valuation,F15,15,F,0x7,user_entry,
Land Valuation,G15,15,G,Auto,user_entry,
Land Valuation,J15,15,J,Topography,user_entry,
Land Valuation,B16,16,B,10.0,user_entry,
Land Valuation,C16,16,C,241.0,user_entry,
Land Valuation,D16,16,D,True,user_entry,
Land Valuation,E16,16,E,0.0,user_entry,
Land Valuation,F16,16,F,0x7,user_entry,
Land Valuation,G16,16,G,Auto,user_entry,
Land Valuation,J16,16,J,Zoning,user_entry,
Land Valuation,B17,17,B,11.0,user_entry,
Land Valuation,C17,17,C,242.0,user_entry,
Land Valuation,D17,17,D,True,user_entry,
Land Valuation,E17,17,E,0.0,user_entry,
Land Valuation,F17,17,F,0x7,user_entry,
Land Valuation,G17,17,G,Auto,user_entry,
Land Valuation,J17,17,J,Entitlements,user_entry,
Land Valuation,B18,18,B,12.0,user_entry,
Land Valuation,C18,18,C,243.0,user_entry,
Land Valuation,D18,18,D,True,user_entry,
Land Valuation,E18,18,E,0.0,user_entry,
Land Valuation,F18,18,F,0x7,user_entry,
Land Valuation,G18,18,G,Auto,user_entry,
Land Valuation,J18,18,J,Flood Zone,user_entry,
Land Valuation,B19,19,B,13.0,user_entry,
Land Valuation,C19,19,C,244.0,user_entry,
Land Valuation,D19,19,D,False,user_entry,
Land Valuation,E19,19,E,0.0,user_entry,
Land Valuation,F19,19,F,0x7,user_entry,
Land Valuation,G19,19,G,Auto,user_entry,
Land Valuation,J19,19,J,Rail Access,user_entry,
Land Valuation,B20,20,B,14.0,user_entry,
Land Valuation,C20,20,C,0x24,user_entry,
Land Valuation,E20,20,E,0.0,user_entry,
Land Valuation,F20,20,F,0xf,user_entry,
Land Valuation,G20,20,G,Auto,user_entry,
Land Valuation,B21,21,B,15.0,user_entry,
Land Valuation,C21,21,C,0x24,user_entry,
Land Valuation,E21,21,E,0.0,user_entry,
Land Valuation,F21,21,F,0xf,user_entry,
Land Valuation,G21,21,G,Auto,user_entry,
Land Valuation,J23,23,J,N1_chtCompSearchCriteria,user_entry,
Land Valuation,P28,28,P,1.0,user_entry,
Land Valuation,Q28,28,Q,<Grid Number,user_entry,
Land Valuation,S28,28,S,Steps to clone grid,user_entry,
Land Valuation,U28,28,U,find/replace comp data table & headers updated,user_entry,
Land Valuation,U29,29,U,update GridNumber,user_entry,
Land Valuation,Y29,29,Y,VeryHidden,user_entry,
Land Valuation,AD29,29,AD,Address,user_entry,
Land Valuation,AG29,29,AG,Zoning,user_entry,
Land Valuation,AH29,29,AH,Acres,user_entry,
Land Valuation,AI29,29,AI,Topography,user_entry,
Land Valuation,AJ29,29,AJ,Price,user_entry,
Land Valuation,U30,30,U,find/replace CompSelectedIDs,user_entry,
Land Valuation,Y30,30,Y,VeryHidden,user_entry,
Land Valuation,AE30,30,AE,Date,user_entry,
Land Valuation,AH30,30,AH,Land SF,user_entry,
Land Valuation,AI30,30,AI,Shape,user_entry,
Land Valuation,U31,31,U,update data comp header range data validation (ctrl+g)/validation/same,user_entry,
Land Valuation,Y31,31,Y,VeryHidden,user_entry,
Land Valuation,AD31,31,AD,9.0,user_entry,
Land Valuation,AE31,31,AE,0x2a,user_entry,
Land Valuation,AG31,31,AG,579.0,user_entry,
Land Valuation,AH31,31,AH,7.0,user_entry,
Land Valuation,AI31,31,AI,520.0,user_entry,
Land Valuation,AJ31,31,AJ,390.0,user_entry,
Land Valuation,AK31,31,AK,0x2a,user_entry,
Land Valuation,U32,32,U,find/replace SubjectCompData,user_entry,
Land Valuation,Y32,32,Y,VeryHidden,user_entry,
Land Valuation,AD32,32,AD,0x2a,user_entry,
Land Valuation,AE32,32,AE,696.0,user_entry,
Land Valuation,AG32,32,AG,0x2a,user_entry,
Land Valuation,AH32,32,AH,220.0,user_entry,
Land Valuation,AI32,32,AI,470.0,user_entry,
Land Valuation,AJ32,32,AJ,0x2a,user_entry,
Land Valuation,AK32,32,AK,0x2a,user_entry,
Land Valuation,P33,33,P,VeryHidden,user_entry,
Land Valuation,Q33,33,Q,VeryHidden,user_entry,
Land Valuation,R33,33,R,VeryHidden,user_entry,
Land Valuation,S33,33,S,VeryHidden,user_entry,
Land Valuation,T33,33,T,VeryHidden,user_entry,
Land Valuation,U33,33,U,VeryHidden,user_entry,
Land Valuation,V33,33,V,VeryHidden,user_entry,
Land Valuation,W33,33,W,VeryHidden,user_entry,
Land Valuation,X33,33,X,VeryHidden,user_entry,
Land Valuation,Y33,33,Y,VeryHidden,user_entry,
Land Valuation,AA33,33,AA,VeryHidden,user_entry,
Land Valuation,AE33,33,AE,1.0,user_entry,
Land Valuation,AF33,33,AF,VeryHidden,user_entry,
Land Valuation,AI33,33,AI,1.0,user_entry,
Land Valuation,AK33,33,AK,VeryHidden,user_entry,
Land Valuation,AS33,33,AS,VeryHidden,user_entry,
Land Valuation,AT33,33,AT,VeryHidden,user_entry,
Land Valuation,AE34,34,AE,Show,user_entry,
Land Valuation,AI34,34,AI,Auto,user_entry,
Land Valuation,P35,35,P,MapsOnThisSheet,user_entry,
Land Valuation,P36,36,P,UniqueName,user_entry,
Land Valuation,Q36,36,Q,target,user_entry,
Land Valuation,R36,36,R,markers,user_entry,
Land Valuation,S36,36,S,maptype,user_entry,
Land Valuation,T36,36,T,center,user_entry,
Land Valuation,U36,36,U,zoom,user_entry,
Land Valuation,V36,36,V,height,user_entry,
Land Valuation,W36,36,W,width,user_entry,
Land Valuation,X36,36,X,MinDistAwayPct,user_entry,
Land Valuation,AA36,36,AA,CompImage,user_entry,
Land Valuation,AQ36,36,AQ,Map Parameter,user_entry,
Land Valuation,AR36,36,AR,Value,user_entry,
Land Valuation,P37,37,P,N1_chtCompSummary,user_entry,
Land Valuation,Q37,37,Q,MapTarget.N1_chtCompSummary,user_entry,
Land Valuation,R37,37,R,MapMarkers.N1_chtCompSummary,user_entry,
Land Valuation,S37,37,S,hybrid,user_entry,
Land Valuation,T37,37,T,0.0,user_entry,
Land Valuation,U37,37,U,0.0,user_entry,
Land Valuation,V37,37,V,640.0,user_entry,
Land Valuation,W37,37,W,450.0,user_entry,
Land Valuation,X37,37,X,0.25,user_entry,
Land Valuation,AA37,37,AA,1.0,user_entry,
Land Valuation,AN37,37,AN,Comparable 1,user_entry,
Land Valuation,AQ37,37,AQ,Map Type,user_entry,
Land Valuation,AR37,37,AR,hybrid,user_entry,
Land Valuation,AQ38,38,AQ,Center On,user_entry,
Land Valuation,AQ39,39,AQ,Zoom,user_entry,
Land Valuation,AQ40,40,AQ,Height,user_entry,
Land Valuation,AR40,40,AR,640.0,user_entry,
Land Valuation,AQ41,41,AQ,Width,user_entry,
Land Valuation,AR41,41,AR,450.0,user_entry,
Land Valuation,AQ42,42,AQ,Pin Min. % Away,user_entry,
Land Valuation,AR42,42,AR,0.25,user_entry,
Land Valuation,AA44,44,AA,2.0,user_entry,
Land Valuation,AA51,51,AA,3.0,user_entry,
Land Valuation,W57,57,W,Comps Used>>,user_entry,
Land Valuation,X57,57,X,1.0,user_entry,
Land Valuation,R58,58,R,Primary Land Unit Formatting,user_entry,
Land Valuation,S58,58,S,Secondary Land Unit Formatting,user_entry,
Land Valuation,T58,58,T,Distance Formatting,user_entry,
Land Valuation,U58,58,U,GridNum,user_entry,
Land Valuation,V58,58,V,CompNum,user_entry,
Land Valuation,W58,58,W,CompID,user_entry,
Land Valuation,X58,58,X,HT row,user_entry,
Land Valuation,AA58,58,AA,4.0,user_entry,
Land Valuation,AD58,58,AD,Address,user_entry,
Land Valuation,AE58,58,AE,Mi. to Subj.,user_entry,
Land Valuation,AF58,58,AF,Latitude,user_entry,
Land Valuation,AG58,58,AG,Zoning,user_entry,
Land Valuation,AH58,58,AH,Acres,user_entry,
Land Valuation,AI58,58,AI,Topography,user_entry,
Land Valuation,AJ58,58,AJ,Sale Price,user_entry,
Land Valuation,AK58,58,AK,Cap Rate,user_entry,
Land Valuation,R59,59,R,"#,##0.00",user_entry,
Land Valuation,S59,59,S,"#,##0",user_entry,
Land Valuation,T59,59,T,30.0,user_entry,
Land Valuation,U59,59,U,1.0,user_entry,
Land Valuation,AE59,59,AE,Sale Date,user_entry,
Land Valuation,AF59,59,AF,Longitude,user_entry,
Land Valuation,AH59,59,AH,Land SF,user_entry,
Land Valuation,AI59,59,AI,Shape,user_entry,
Land Valuation,AJ59,59,AJ,Price/Acre,user_entry,
Land Valuation,U60,60,U,1.0,user_entry,
Land Valuation,V60,60,V,1.0,user_entry,
Land Valuation,W60,60,W,0.0,user_entry,
Land Valuation,X60,60,X,0x2a,user_entry,
Land Valuation,Y60,60,Y,0x2a,user_entry,
Land Valuation,AC60,60,AC,1),user_entry,
Land Valuation,AD60,60,AD,0x2a,user_entry,
Land Valuation,AG60,60,AG,–,user_entry,
Land Valuation,AH60,60,AH,–,user_entry,
Land Valuation,AI60,60,AI,–,user_entry,
Land Valuation,AJ60,60,AJ,–,user_entry,
Land Valuation,AK60,60,AK,–,user_entry,
Land Valuation,U61,61,U,1.0,user_entry,
Land Valuation,V61,61,V,1.0,user_entry,
Land Valuation,W61,61,W,0.0,user_entry,
Land Valuation,X61,61,X,0x2a,user_entry,
Land Valuation,Y61,61,Y,0x2a,user_entry,
Land Valuation,AE61,61,AE,–,user_entry,
Land Valuation,AH61,61,AH,–,user_entry,
Land Valuation,AI61,61,AI,–,user_entry,
Land Valuation,AJ61,61,AJ,–,user_entry,
Land Valuation,AS61,61,AS,0.0,user_entry,
Land Valuation,U62,62,U,1.0,user_entry,
Land Valuation,V62,62,V,1.0,user_entry,
Land Valuation,W62,62,W,0.0,user_entry,
Land Valuation,X62,62,X,0x2a,user_entry,
Land Valuation,Y62,62,Y,0x2a,user_entry,
Land Valuation,U63,63,U,1.0,user_entry,
Land Valuation,V63,63,V,2.0,user_entry,
Land Valuation,W63,63,W,0.0,user_entry,
Land Valuation,X63,63,X,0x2a,user_entry,
Land Valuation,Y63,63,Y,0x2a,user_entry,
Land Valuation,AC63,63,AC,2),user_entry,
Land Valuation,AD63,63,AD,0x2a,user_entry,
Land Valuation,AG63,63,AG,–,user_entry,
Land Valuation,AH63,63,AH,–,user_entry,
Land Valuation,AI63,63,AI,–,user_entry,
Land Valuation,AJ63,63,AJ,–,user_entry,
Land Valuation,AK63,63,AK,–,user_entry,
Land Valuation,U64,64,U,1.0,user_entry,
Land Valuation,V64,64,V,2.0,user_entry,
Land Valuation,W64,64,W,0.0,user_entry,
Land Valuation,X64,64,X,0x2a,user_entry,
Land Valuation,Y64,64,Y,0x2a,user_entry,
Land Valuation,AE64,64,AE,–,user_entry,
Land Valuation,AH64,64,AH,–,user_entry,
Land Valuation,AI64,64,AI,–,user_entry,
Land Valuation,AJ64,64,AJ,–,user_entry,
Land Valuation,AS64,64,AS,0.0,user_entry,
Land Valuation,U65,65,U,1.0,user_entry,
Land Valuation,V65,65,V,2.0,user_entry,
Land Valuation,W65,65,W,0.0,user_entry,
Land Valuation,X65,65,X,0x2a,user_entry,
Land Valuation,Y65,65,Y,0x2a,user_entry,
Land Valuation,AA65,65,AA,5.0,user_entry,
Land Valuation,U66,66,U,1.0,user_entry,
Land Valuation,V66,66,V,3.0,user_entry,
Land Valuation,W66,66,W,0.0,user_entry,
Land Valuation,X66,66,X,0x2a,user_entry,
Land Valuation,Y66,66,Y,0x2a,user_entry,
Land Valuation,AC66,66,AC,3),user_entry,
Land Valuation,AD66,66,AD,0x2a,user_entry,
Land Valuation,AG66,66,AG,–,user_entry,
Land Valuation,AH66,66,AH,–,user_entry,
Land Valuation,AI66,66,AI,–,user_entry,
Land Valuation,AJ66,66,AJ,–,user_entry,
Land Valuation,AK66,66,AK,–,user_entry,
Land Valuation,U67,67,U,1.0,user_entry,
Land Valuation,V67,67,V,3.0,user_entry,
Land Valuation,W67,67,W,0.0,user_entry,
Land Valuation,X67,67,X,0x2a,user_entry,
Land Valuation,Y67,67,Y,0x2a,user_entry,
Land Valuation,AE67,67,AE,–,user_entry,
Land Valuation,AH67,67,AH,–,user_entry,
Land Valuation,AI67,67,AI,–,user_entry,
Land Valuation,AJ67,67,AJ,–,user_entry,
Land Valuation,AS67,67,AS,0.0,user_entry,
Land Valuation,U68,68,U,1.0,user_entry,
Land Valuation,V68,68,V,3.0,user_entry,
Land Valuation,W68,68,W,0.0,user_entry,
Land Valuation,X68,68,X,0x2a,user_entry,
Land Valuation,Y68,68,Y,0x2a,user_entry,
Land Valuation,U69,69,U,1.0,user_entry,
Land Valuation,V69,69,V,4.0,user_entry,
Land Valuation,W69,69,W,0.0,user_entry,
Land Valuation,X69,69,X,0x2a,user_entry,
Land Valuation,Y69,69,Y,0x2a,user_entry,
Land Valuation,AC69,69,AC,4),user_entry,
Land Valuation,AD69,69,AD,0x2a,user_entry,
Land Valuation,AG69,69,AG,–,user_entry,
Land Valuation,AH69,69,AH,–,user_entry,
Land Valuation,AI69,69,AI,–,user_entry,
Land Valuation,AJ69,69,AJ,–,user_entry,
Land Valuation,AK69,69,AK,–,user_entry,
Land Valuation,U70,70,U,1.0,user_entry,
Land Valuation,V70,70,V,4.0,user_entry,
Land Valuation,W70,70,W,0.0,user_entry,
Land Valuation,X70,70,X,0x2a,user_entry,
Land Valuation,Y70,70,Y,0x2a,user_entry,
Land Valuation,AE70,70,AE,–,user_entry,
Land Valuation,AH70,70,AH,–,user_entry,
Land Valuation,AI70,70,AI,–,user_entry,
Land Valuation,AJ70,70,AJ,–,user_entry,
Land Valuation,AS70,70,AS,0.0,user_entry,
Land Valuation,U71,71,U,1.0,user_entry,
Land Valuation,V71,71,V,4.0,user_entry,
Land Valuation,W71,71,W,0.0,user_entry,
Land Valuation,X71,71,X,0x2a,user_entry,
Land Valuation,Y71,71,Y,0x2a,user_entry,
Land Valuation,U72,72,U,1.0,user_entry,
Land Valuation,V72,72,V,5.0,user_entry,
Land Valuation,W72,72,W,0.0,user_entry,
Land Valuation,X72,72,X,0x2a,user_entry,
Land Valuation,Y72,72,Y,0x2a,user_entry,
Land Valuation,AA72,72,AA,6.0,user_entry,
Land Valuation,AC72,72,AC,5),user_entry,
Land Valuation,AD72,72,AD,0x2a,user_entry,
Land Valuation,AG72,72,AG,–,user_entry,
Land Valuation,AH72,72,AH,–,user_entry,
Land Valuation,AI72,72,AI,–,user_entry,
Land Valuation,AJ72,72,AJ,–,user_entry,
Land Valuation,AK72,72,AK,–,user_entry,
Land Valuation,U73,73,U,1.0,user_entry,
Land Valuation,V73,73,V,5.0,user_entry,
Land Valuation,W73,73,W,0.0,user_entry,
Land Valuation,X73,73,X,0x2a,user_entry,
Land Valuation,Y73,73,Y,0x2a,user_entry,
Land Valuation,AE73,73,AE,–,user_entry,
Land Valuation,AH73,73,AH,–,user_entry,
Land Valuation,AI73,73,AI,–,user_entry,
Land Valuation,AJ73,73,AJ,–,user_entry,
Land Valuation,AS73,73,AS,0.0,user_entry,
Land Valuation,U74,74,U,1.0,user_entry,
Land Valuation,V74,74,V,5.0,user_entry,
Land Valuation,W74,74,W,0.0,user_entry,
Land Valuation,X74,74,X,0x2a,user_entry,
Land Valuation,Y74,74,Y,0x2a,user_entry,
Land Valuation,U75,75,U,1.0,user_entry,
Land Valuation,V75,75,V,6.0,user_entry,
Land Valuation,W75,75,W,0.0,user_entry,
Land Valuation,X75,75,X,0x2a,user_entry,
Land Valuation,Y75,75,Y,0x2a,user_entry,
Land Valuation,AC75,75,AC,6),user_entry,
Land Valuation,AD75,75,AD,0x2a,user_entry,
Land Valuation,AG75,75,AG,–,user_entry,
Land Valuation,AH75,75,AH,–,user_entry,
Land Valuation,AI75,75,AI,–,user_entry,
Land Valuation,AJ75,75,AJ,–,user_entry,
Land Valuation,AK75,75,AK,–,user_entry,
Land Valuation,U76,76,U,1.0,user_entry,
Land Valuation,V76,76,V,6.0,user_entry,
Land Valuation,W76,76,W,0.0,user_entry,
Land Valuation,X76,76,X,0x2a,user_entry,
Land Valuation,Y76,76,Y,0x2a,user_entry,
Land Valuation,AE76,76,AE,–,user_entry,
Land Valuation,AH76,76,AH,–,user_entry,
Land Valuation,AI76,76,AI,–,user_entry,
Land Valuation,AJ76,76,AJ,–,user_entry,
Land Valuation,AS76,76,AS,0.0,user_entry,
Land Valuation,U77,77,U,1.0,user_entry,
Land Valuation,V77,77,V,6.0,user_entry,
Land Valuation,W77,77,W,0.0,user_entry,
Land Valuation,X77,77,X,0x2a,user_entry,
Land Valuation,Y77,77,Y,0x2a,user_entry,
Land Valuation,U78,78,U,1.0,user_entry,
Land Valuation,Y78,78,Y,1.0,user_entry,
Land Valuation,Z78,78,Z,Show,user_entry,
Land Valuation,AD78,78,AD,Markham Q4 2025,user_entry,
Land Valuation,AF78,78,AF,37.33588,user_entry,
Land Valuation,AH78,78,AH,20.42,user_entry,
Land Valuation,AI78,78,AI,0.0,user_entry,
Land Valuation,U79,79,U,1.0,user_entry,
Land Valuation,Y79,79,Y,1.0,user_entry,
Land Valuation,AD79,79,AD,"20800 Homestead Road, Cupertino, CA 95014",user_entry,
Land Valuation,AF79,79,AF,-122.038681,user_entry,
Land Valuation,AH79,79,AH,"889,494",user_entry,
Land Valuation,AI79,79,AI,0.0,user_entry,
Land Valuation,AT79,79,AT,"20800 Homestead Road, Cupertino, CA 95014",user_entry,
Land Valuation,AD81,81,AD,N1_chtCompSummary,user_entry,
Land Valuation,Y83,83,Y,VeryHidden,user_entry,
Land Valuation,AJ83,83,AJ,9.0,user_entry,
Land Valuation,AK83,83,AK,229.0,user_entry,
Land Valuation,AL83,83,AL,236.0,user_entry,
Land Valuation,AD84,84,AD,Geography,user_entry,
Land Valuation,AE84,84,AE,Label,user_entry,
Land Valuation,AG84,84,AG,Size,user_entry,
Land Valuation,AH84,84,AH,Color,user_entry,
Land Valuation,AI84,84,AI,ShowInMap,user_entry,
Land Valuation,AJ84,84,AJ,Address,user_entry,
Land Valuation,AK84,84,AK,Latitude,user_entry,
Land Valuation,AL84,84,AL,Longitude,user_entry,
Land Valuation,X85,85,X,0x2a,user_entry,
Land Valuation,AD85,85,AD,0x2a,user_entry,
Land Valuation,AE85,85,AE,1.0,user_entry,
Land Valuation,AG85,85,AG,normal,user_entry,
Land Valuation,AH85,85,AH,red,user_entry,
Land Valuation,AI85,85,AI,No,user_entry,
Land Valuation,AJ85,85,AJ,0x2a,user_entry,
Land Valuation,AK85,85,AK,0x2a,user_entry,
Land Valuation,AL85,85,AL,0x2a,user_entry,
Land Valuation,X86,86,X,0x2a,user_entry,
Land Valuation,AD86,86,AD,0x2a,user_entry,
Land Valuation,AE86,86,AE,2.0,user_entry,
Land Valuation,AG86,86,AG,normal,user_entry,
Land Valuation,AH86,86,AH,red,user_entry,
Land Valuation,AI86,86,AI,No,user_entry,
Land Valuation,AJ86,86,AJ,0x2a,user_entry,
Land Valuation,AK86,86,AK,0x2a,user_entry,
Land Valuation,AL86,86,AL,0x2a,user_entry,
Land Valuation,X87,87,X,0x2a,user_entry,
Land Valuation,AD87,87,AD,0x2a,user_entry,
Land Valuation,AE87,87,AE,3.0,user_entry,
Land Valuation,AG87,87,AG,normal,user_entry,
Land Valuation,AH87,87,AH,red,user_entry,
Land Valuation,AI87,87,AI,No,user_entry,
Land Valuation,AJ87,87,AJ,0x2a,user_entry,
Land Valuation,AK87,87,AK,0x2a,user_entry,
Land Valuation,AL87,87,AL,0x2a,user_entry,
Land Valuation,X88,88,X,0x2a,user_entry,
Land Valuation,AD88,88,AD,0x2a,user_entry,
Land Valuation,AE88,88,AE,4.0,user_entry,
Land Valuation,AG88,88,AG,normal,user_entry,
Land Valuation,AH88,88,AH,red,user_entry,
Land Valuation,AI88,88,AI,No,user_entry,
Land Valuation,AJ88,88,AJ,0x2a,user_entry,
Land Valuation,AK88,88,AK,0x2a,user_entry,
Land Valuation,AL88,88,AL,0x2a,user_entry,
Land Valuation,X89,89,X,0x2a,user_entry,
Land Valuation,AD89,89,AD,0x2a,user_entry,
Land Valuation,AE89,89,AE,5.0,user_entry,
Land Valuation,AG89,89,AG,normal,user_entry,
Land Valuation,AH89,89,AH,red,user_entry,
Land Valuation,AI89,89,AI,No,user_entry,
Land Valuation,AJ89,89,AJ,0x2a,user_entry,
Land Valuation,AK89,89,AK,0x2a,user_entry,
Land Valuation,AL89,89,AL,0x2a,user_entry,
Land Valuation,X90,90,X,0x2a,user_entry,
Land Valuation,AD90,90,AD,0x2a,user_entry,
Land Valuation,AE90,90,AE,6.0,user_entry,
Land Valuation,AG90,90,AG,normal,user_entry,
Land Valuation,AH90,90,AH,red,user_entry,
Land Valuation,AI90,90,AI,No,user_entry,
Land Valuation,AJ90,90,AJ,0x2a,user_entry,
Land Valuation,AK90,90,AK,0x2a,user_entry,
Land Valuation,AL90,90,AL,0x2a,user_entry,
Land Valuation,AD91,91,AD,"37.33588,-122.038681",user_entry,
Land Valuation,AE91,91,AE,S,user_entry,
Land Valuation,AG91,91,AG,normal,user_entry,
Land Valuation,AH91,91,AH,blue,user_entry,
Land Valuation,AI91,91,AI,Yes,user_entry,
Land Valuation,AJ91,91,AJ,20800 Homestead Road,user_entry,
Land Valuation,AK91,91,AK,37.33588,user_entry,
Land Valuation,AL91,91,AL,-122.038681,user_entry,
Land Valuation,AV96,96,AV,VeryHidden,user_entry,
Land Valuation,AW96,96,AW,VeryHidden,user_entry,
Land Valuation,AX96,96,AX,VeryHidden,user_entry,
Land Valuation,AY96,96,AY,VeryHidden,user_entry,
Land Valuation,AZ96,96,AZ,VeryHidden,user_entry,
Land Valuation,BA96,96,BA,VeryHidden,user_entry,
Land Valuation,BG96,96,BG,1.0,user_entry,
Land Valuation,BG97,97,BG,Auto,user_entry,
Land Valuation,AV99,99,AV,Index,user_entry,
Land Valuation,AV100,100,AV,0.0,user_entry,
Land Valuation,AW100,100,AW,Row,user_entry,
Land Valuation,AX100,100,AX,Characteristic,user_entry,
Land Valuation,AY100,100,AY,isVisibleByDefault,user_entry,
Land Valuation,AZ100,100,AZ,BandedRowColor,user_entry,
Land Valuation,BE100,100,BE,Adjustment Factor,user_entry,
Land Valuation,BF100,100,BF,Description,user_entry,
Land Valuation,BG100,100,BG,Adjustments,user_entry,
Land Valuation,AV101,101,AV,1.0,user_entry,
Land Valuation,AW101,101,AW,232.0,user_entry,
Land Valuation,AX101,101,AX,Sales Status,user_entry,
Land Valuation,AY101,101,AY,True,user_entry,
Land Valuation,AZ101,101,AZ,1.0,user_entry,
Land Valuation,BA101,101,BA,1.0,user_entry,
Land Valuation,BB101,101,BB,Auto,user_entry,
Land Valuation,BE101,101,BE,Sales Status,user_entry,
Land Valuation,BF101,101,BF,Downward adjustments for listings or pending contracts for risk of closing,user_entry,
Land Valuation,BG101,101,BG,No adjustments required.,user_entry,
Land Valuation,AV102,102,AV,2.0,user_entry,
Land Valuation,AW102,102,AW,233.0,user_entry,
Land Valuation,AX102,102,AX,Property Rights,user_entry,
Land Valuation,AY102,102,AY,True,user_entry,
Land Valuation,AZ102,102,AZ,2.0,user_entry,
Land Valuation,BA102,102,BA,1.0,user_entry,
Land Valuation,BB102,102,BB,Auto,user_entry,
Land Valuation,BE102,102,BE,Real Property Rights,user_entry,
Land Valuation,BF102,102,BF,"Fee simple, leased fee, leasehold, etc.",user_entry,
Land Valuation,BG102,102,BG,No adjustments required.,user_entry,
Land Valuation,AV103,103,AV,3.0,user_entry,
Land Valuation,AW103,103,AW,234.0,user_entry,
Land Valuation,AX103,103,AX,Financing Terms,user_entry,
Land Valuation,AY103,103,AY,True,user_entry,
Land Valuation,AZ103,103,AZ,3.0,user_entry,
Land Valuation,BA103,103,BA,1.0,user_entry,
Land Valuation,BB103,103,BB,Auto,user_entry,
Land Valuation,BE103,103,BE,Financing Terms,user_entry,
Land Valuation,BF103,103,BF,Non-market financing terms like seller-financing or assumption of debt,user_entry,
Land Valuation,BG103,103,BG,No adjustments required.,user_entry,
Land Valuation,AV104,104,AV,4.0,user_entry,
Land Valuation,AW104,104,AW,235.0,user_entry,
Land Valuation,AX104,104,AX,Conditions of Sale,user_entry,
Land Valuation,AY104,104,AY,True,user_entry,
Land Valuation,AZ104,104,AZ,4.0,user_entry,
